TransactionID,TransactionAmt,ProductCD,card4,card6,P_emaildomain,R_emaildomain,DeviceType,DeviceInfo,RelativeHour
3461646,200.0,R,discover,credit,anonymous.com,gmail.com,desktop,Windows,22
3461647,29.019,C,visa,credit,hotmail.com,hotmail.com,desktop,Trident/7.0,22
3461648,53.119,C,visa,debit,anonymous.com,anonymous.com,desktop,Windows,22
3461649,249.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461650,57.95,W,visa,credit,yahoo.com,Missing,Missing,Missing,22
3461651,39.0,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461652,39.0,W,visa,debit,aol.com,Missing,Missing,Missing,22
3461653,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461654,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461655,26.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461656,45.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461657,280.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,22
3461658,57.95,W,visa,debit,Missing,Missing,Missing,Missing,22
3461659,209.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461660,171.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461661,222.0,W,visa,debit,Missing,Missing,Missing,Missing,22
3461662,17.214,C,mastercard,debit,anonymous.com,anonymous.com,desktop,Windows,22
3461663,39.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,22
3461664,50.0,R,visa,credit,anonymous.com,anonymous.com,desktop,MacOS,22
3461665,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461666,994.0,W,mastercard,credit,aol.com,Missing,Missing,Missing,22
3461667,48.45,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461668,77.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,22
3461669,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461670,29.0,W,visa,debit,Missing,Missing,Missing,Missing,22
3461671,108.5,W,visa,debit,anonymous.com,Missing,Missing,Missing,22
3461672,60.0,H,visa,debit,yahoo.com,yahoo.com,mobile,iOS Device,22
3461673,70.702,C,mastercard,credit,outlook.es,outlook.es,mobile,Missing,22
3461674,59.0,W,visa,debit,Missing,Missing,Missing,Missing,22
3461675,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461676,445.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,22
3461677,67.95,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461678,70.702,C,mastercard,credit,outlook.es,outlook.es,mobile,Missing,22
3461679,45.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461680,319.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461681,70.702,C,mastercard,credit,outlook.es,outlook.es,mobile,Missing,22
3461682,209.95,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461683,664.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461684,59.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,22
3461685,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461686,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461687,57.95,W,visa,debit,Missing,Missing,Missing,Missing,22
3461688,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461689,59.0,W,visa,debit,Missing,Missing,Missing,Missing,22
3461690,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461691,57.95,W,visa,debit,Missing,Missing,Missing,Missing,22
3461692,70.702,C,visa,credit,outlook.es,outlook.es,mobile,Missing,22
3461693,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461694,63.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461695,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461696,287.5,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461697,131.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461698,117.0,W,visa,debit,Missing,Missing,Missing,Missing,22
3461699,50.0,R,visa,credit,gmail.com,gmail.com,desktop,MacOS,22
3461700,127.879,C,visa,debit,hotmail.com,hotmail.com,desktop,Missing,22
3461701,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461702,55.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461703,159.95,W,visa,debit,comcast.net,Missing,Missing,Missing,22
3461704,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461705,67.95,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461706,141.0,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,22
3461707,48.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461708,161.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461709,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461710,112.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461711,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461712,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461713,50.0,W,visa,debit,Missing,Missing,Missing,Missing,22
3461714,1575.5,W,visa,credit,gmail.com,Missing,Missing,Missing,22
3461715,496.14,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461716,57.95,W,visa,debit,Missing,Missing,Missing,Missing,22
3461717,300.0,H,mastercard,credit,anonymous.com,gmail.com,mobile,SM-N950U1 Build/R16NW,22
3461718,226.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,22
3461719,19.059,C,mastercard,debit,hotmail.com,hotmail.com,mobile,Missing,22
3461720,46.11,C,visa,credit,gmail.com,gmail.com,mobile,SM-G955F Build/NRD90M,22
3461721,1651.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461722,300.0,H,mastercard,credit,anonymous.com,gmail.com,mobile,SM-N950U1 Build/R16NW,22
3461723,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461724,226.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461725,57.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,22
3461726,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461727,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461728,179.0,W,visa,debit,icloud.com,Missing,Missing,Missing,22
3461729,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461730,159.95,W,visa,debit,Missing,Missing,Missing,Missing,22
3461731,29.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461732,59.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,22
3461733,18.628,C,mastercard,debit,gmail.com,gmail.com,mobile,D5316 Build/19.4.A.0.182,22
3461734,280.0,W,mastercard,debit,netzero.com,Missing,Missing,Missing,22
3461735,20.0,S,american express,credit,Missing,gmail.com,mobile,Missing,22
3461736,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461737,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461738,87.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461739,95.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461740,92.0,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461741,209.95,W,visa,debit,Missing,Missing,Missing,Missing,22
3461742,39.0,W,mastercard,debit,comcast.net,Missing,Missing,Missing,22
3461743,280.0,W,visa,credit,gmail.com,Missing,Missing,Missing,22
3461744,25.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461745,22.993,C,visa,credit,hotmail.com,hotmail.com,mobile,HTC Desire 626s Build/LMY47O,22
3461746,45.0,W,mastercard,debit,Missing,Missing,Missing,Missing,22
3461747,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461748,92.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,22
3461749,265.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461750,39.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,22
3461751,59.0,W,visa,debit,aol.com,Missing,Missing,Missing,22
3461752,117.0,W,visa,debit,aol.com,Missing,Missing,Missing,22
3461753,280.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,22
3461754,554.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461755,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461756,312.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461757,49.0,W,mastercard,debit,live.com,Missing,Missing,Missing,22
3461758,135.01,C,visa,debit,anonymous.com,anonymous.com,Missing,Missing,22
3461759,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461760,554.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461761,100.0,S,visa,credit,Missing,gmail.com,desktop,Windows,22
3461762,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461763,35.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461764,30.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461765,59.0,W,mastercard,debit,hotmail.com,Missing,Missing,Missing,22
3461766,159.95,W,mastercard,debit,q.com,Missing,Missing,Missing,22
3461767,105.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461768,490.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461769,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461770,251.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461771,135.01,C,visa,credit,anonymous.com,anonymous.com,Missing,Missing,22
3461772,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461773,39.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461774,47.95,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,22
3461775,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461776,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461777,77.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461778,59.0,W,visa,credit,Missing,Missing,Missing,Missing,22
3461779,107.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,22
3461780,107.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,22
3461781,524.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461782,23.239,C,visa,debit,gmail.com,gmail.com,Missing,Missing,22
3461783,134.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461784,29.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,22
3461785,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461786,319.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461787,594.95,W,visa,debit,att.net,Missing,Missing,Missing,22
3461788,994.0,W,discover,credit,comcast.net,Missing,Missing,Missing,22
3461789,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461790,255.88,C,visa,debit,gmail.com,gmail.com,mobile,P5006A Build/NRD90M,22
3461791,20.0,S,visa,credit,Missing,anonymous.com,desktop,Windows,22
3461792,39.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,22
3461793,300.0,H,mastercard,credit,anonymous.com,gmail.com,mobile,SM-N950U1 Build/R16NW,22
3461794,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461795,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461796,42.95,W,visa,debit,gmail.com,Missing,Missing,Missing,22
3461797,664.0,W,discover,credit,Missing,Missing,Missing,Missing,22
3461798,59.0,W,visa,credit,Missing,Missing,Missing,Missing,22
3461799,994.0,W,discover,credit,comcast.net,Missing,Missing,Missing,23
3461800,226.0,W,discover,credit,gmail.com,Missing,Missing,Missing,23
3461801,47.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461802,260.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,23
3461803,34.0,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461804,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461805,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461806,226.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461807,107.95,W,mastercard,debit,hotmail.fr,Missing,Missing,Missing,23
3461808,300.0,H,mastercard,credit,anonymous.com,gmail.com,mobile,SM-N950U1 Build/R16NW,23
3461809,36.31,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461810,209.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461811,67.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461812,50.0,H,visa,credit,gmail.com,gmail.com,desktop,Windows,23
3461813,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461814,35.95,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461815,38.0,H,visa,debit,gmail.com,aol.com,desktop,MacOS,23
3461816,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461817,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461818,59.0,W,visa,credit,Missing,Missing,Missing,Missing,23
3461819,100.0,H,visa,debit,yahoo.com,gmail.com,mobile,SM-N910V Build/MMB29M,23
3461820,45.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461821,107.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461822,78.5,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461823,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461824,26.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461825,25.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461826,72.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461827,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461828,77.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461829,330.99,W,mastercard,credit,aol.com,Missing,Missing,Missing,23
3461830,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461831,100.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461832,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461833,226.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461834,171.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,23
3461835,44.0,W,discover,credit,gmail.com,Missing,Missing,Missing,23
3461836,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461837,32.523,C,mastercard,debit,gmail.com,gmail.com,mobile,Missing,23
3461838,100.0,R,visa,credit,verizon.net,gmail.com,desktop,Windows,23
3461839,48.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,23
3461840,632.0,W,discover,credit,yahoo.com,Missing,Missing,Missing,23
3461841,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461842,107.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461843,199.95,W,visa,debit,comcast.net,Missing,Missing,Missing,23
3461844,29.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461845,117.0,W,visa,credit,gmail.com,Missing,Missing,Missing,23
3461846,129.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461847,34.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461848,27.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461849,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461850,994.0,W,discover,credit,comcast.net,Missing,Missing,Missing,23
3461851,58.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461852,59.0,W,visa,credit,aol.com,Missing,Missing,Missing,23
3461853,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461854,58.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461855,75.0,S,visa,debit,Missing,gmail.com,desktop,Windows,23
3461856,49.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461857,5.902,C,visa,credit,hotmail.com,hotmail.com,desktop,Windows,23
3461858,22.97,W,visa,debit,Missing,Missing,Missing,Missing,23
3461859,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461860,35.95,W,mastercard,debit,hotmail.com,Missing,Missing,Missing,23
3461861,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461862,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461863,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461864,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461865,554.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461866,994.0,W,visa,credit,Missing,Missing,Missing,Missing,23
3461867,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461868,35.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461869,105.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461870,134.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461871,59.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,23
3461872,77.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461873,8.607,C,visa,debit,outlook.com,outlook.com,desktop,Windows,23
3461874,25.95,W,visa,debit,ymail.com,Missing,Missing,Missing,23
3461875,261.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461876,54.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461877,20.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461878,49.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461879,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461880,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461881,135.01,C,visa,credit,anonymous.com,anonymous.com,Missing,Missing,23
3461882,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461883,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461884,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461885,994.0,W,visa,credit,comcast.net,Missing,Missing,Missing,23
3461886,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461887,652.0,W,visa,debit,comcast.net,Missing,Missing,Missing,23
3461888,107.95,W,mastercard,credit,Missing,Missing,Missing,Missing,23
3461889,53.97,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461890,40.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461891,311.95,W,discover,credit,gmail.com,Missing,Missing,Missing,23
3461892,34.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461893,295.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461894,25.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461895,295.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461896,295.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461897,654.15,W,visa,credit,yahoo.com,Missing,Missing,Missing,23
3461898,29.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461899,261.95,W,visa,debit,msn.com,Missing,Missing,Missing,23
3461901,335.0,W,mastercard,credit,att.net,Missing,Missing,Missing,23
3461900,35.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461902,554.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,23
3461903,82.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461904,20.0,H,visa,debit,anonymous.com,anonymous.com,desktop,Windows,23
3461905,109.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,23
3461906,15.0,S,visa,debit,Missing,yahoo.com,mobile,iOS Device,23
3461907,107.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461908,59.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461909,100.0,H,visa,debit,gmail.com,gmail.com,mobile,SAMSUNG SM-G950U Build/R16NW,23
3461910,8.115,C,mastercard,debit,gmail.com,gmail.com,desktop,Missing,23
3461911,107.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,23
3461912,186.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461913,108.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461914,35.658,C,visa,debit,gmail.com,gmail.com,mobile,E5506 Build/29.2.A.0.166,23
3461915,240.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461916,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461917,49.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461918,280.0,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461919,107.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,23
3461920,87.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461921,112.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461922,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461923,724.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461924,150.0,H,discover,credit,yahoo.com,yahoo.com,mobile,iOS Device,23
3461925,49.0,W,mastercard,credit,Missing,Missing,Missing,Missing,23
3461926,47.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461927,40.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461928,186.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461929,161.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461930,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461931,11.128,C,mastercard,debit,gmail.com,gmail.com,desktop,Windows,23
3461932,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461933,100.0,H,discover,credit,yahoo.com,yahoo.com,mobile,iOS Device,23
3461934,117.0,W,mastercard,credit,comcast.net,Missing,Missing,Missing,23
3461935,43.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461936,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461937,994.0,W,visa,credit,comcast.net,Missing,Missing,Missing,23
3461938,47.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,23
3461939,59.0,W,mastercard,credit,Missing,Missing,Missing,Missing,23
3461940,280.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461941,49.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461942,117.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461943,226.0,W,discover,credit,gmail.com,Missing,Missing,Missing,23
3461944,59.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461945,107.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461946,300.0,H,mastercard,credit,anonymous.com,gmail.com,desktop,Missing,23
3461947,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461948,68.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461949,25.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461950,115.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,23
3461951,72.0,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461952,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461953,98.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461954,117.0,W,mastercard,credit,aol.com,Missing,Missing,Missing,23
3461955,268.0,W,visa,credit,gmail.com,Missing,Missing,Missing,23
3461956,335.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461957,97.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461958,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461959,54.5,W,visa,credit,Missing,Missing,Missing,Missing,23
3461960,117.0,W,visa,debit,att.net,Missing,Missing,Missing,23
3461961,53.97,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461962,107.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461963,87.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461964,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461965,134.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461966,424.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461967,33.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461968,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461969,112.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461970,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461971,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461972,57.95,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3461973,112.99,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461974,49.0,W,mastercard,debit,icloud.com,Missing,Missing,Missing,23
3461975,294.7,W,visa,debit,Missing,Missing,Missing,Missing,23
3461976,29.0,W,mastercard,debit,msn.com,Missing,Missing,Missing,23
3461977,107.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461978,226.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,23
3461979,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461980,34.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461981,57.95,W,visa,credit,yahoo.com,Missing,Missing,Missing,23
3461982,10.021,C,mastercard,debit,gmail.com,gmail.com,desktop,Windows,23
3461983,49.58,W,mastercard,debit,gmail.com,Missing,Missing,Missing,23
3461984,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461985,39.839,C,mastercard,debit,live.fr,live.fr,mobile,NEM-L51 Build/HONORNEM-L51,23
3461986,104.516,C,mastercard,credit,hotmail.com,hotmail.com,mobile,Moto G Play Build/MPIS24.241-15.3-7,23
3461987,117.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,23
3461988,49.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461989,311.95,W,visa,debit,aol.com,Missing,Missing,Missing,23
3461990,15.985,C,visa,debit,yahoo.com,yahoo.com,mobile,rv:58.0,23
3461991,48.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3461992,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,23
3461993,44.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3461994,24.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461995,72.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,23
3461996,47.95,W,visa,debit,Missing,Missing,Missing,Missing,23
3461997,39.0,W,visa,debit,ymail.com,Missing,Missing,Missing,23
3461998,200.0,R,visa,debit,gmail.com,gmail.com,mobile,SM-N920P Build/NRD90M,23
3461999,704.95,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3462000,100.0,H,mastercard,credit,gmail.com,gmail.com,desktop,Windows,23
3462001,39.0,W,visa,debit,aol.com,Missing,Missing,Missing,23
3462002,39.0,W,visa,debit,Missing,Missing,Missing,Missing,23
3462003,108.5,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3462004,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,23
3462005,29.0,W,mastercard,debit,Missing,Missing,Missing,Missing,23
3462006,132.0,H,visa,debit,gmail.com,gmail.com,mobile,iOS Device,0
3462007,82.95,W,visa,debit,aol.com,Missing,Missing,Missing,0
3462008,29.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,0
3462009,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,0
3462010,97.0,W,visa,credit,Missing,Missing,Missing,Missing,0
3462011,58.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,0
3462012,280.0,W,visa,debit,gmail.com,Missing,Missing,Missing,0
3462013,290.99,W,mastercard,debit,gmail.com,Missing,Missing,Missing,0
3462014,305.97,W,visa,debit,aol.com,Missing,Missing,Missing,0
3462015,434.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,0
3462016,25.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,0
3462017,117.0,W,visa,credit,gmail.com,Missing,Missing,Missing,0
3462018,171.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,0
